id,name,ruby,site,address,label,education,course,tel,lat,lng,near,course1,course2,course3,course4,course5,course6
332,雲雀丘学園高等学校,ひばりがおかこうとうがっこう,http://www.hibari.jp/,兵庫県宝塚市雲雀丘4-2-1,私立,共学校,普通科,072-759-1300,34.826765,135.402489,阪急宝塚線｢雲雀丘花屋敷｣西改札口から徒歩約3分／JR宝塚線｢川西池田｣徒歩約12分,普通科,,,,,
333,報徳学園高等学校,ほうとくがくえんこうとうがっこう,http://www.hotoku.ac.jp/,兵庫県西宮市上大市5-28-19,私立,男子校,普通科,0798-51-3021,34.769781,135.372112,阪急今津線｢甲東園｣徒歩20分,普通科,,,,,
334,武庫川女子大学附属高等学校,むこがわじょしだいがくふぞくこうとうがっこう,http://jhs.mukogawa-u.ac.jp/,兵庫県西宮市枝川町4-16,私立,女子校,普通科,0798-47-6436,34.712512,135.364034,阪神｢鳴尾・武庫川女子大前｣南東徒歩,普通科,,,,,
335,百合学院高等学校,ゆりがくいんこうとうがっこう,http://high.yuri-gakuin.ac.jp/,兵庫県尼崎市若王子2-18-2,私立,女子校,普通科,06-6491-6298,34.748692,135.436824,JR福知山線（JR宝塚線）｢塚口｣西徒歩18分,普通科,,,,,
336,大谷高等学校,おおたにこうとうがっこう,http://www.otani.ed.jp/syoukai/senior.html,京都府京都市東山区今熊野池田町12,私立,共学校,普通科,075-541-1312,34.984291,135.77163,JR・京阪｢東福寺｣徒歩5分／京阪｢七条｣徒歩10分／近鉄・地下鉄｢京都｣徒歩18分,普通科,,,,,
337,華頂女子高等学校,かちょうじょしこうとうがっこう,http://www.kacho.ed.jp/,京都府京都市東山区林下町3-456,私立,女子校,普通科,075-541-0391,35.006811,135.779851,地下鉄｢東山｣徒歩4分/京阪本線｢三条｣徒歩8分/阪急京都線｢河原町｣徒歩13分／市バス｢知恩院前｣下車東約150m,普通科,,,,,
338,京都外大西高等学校,きょうとがいだいにしこうとうがっこう,http://www.kufs.ac.jp/nishiko/,京都府京都市右京区山ノ内苗町37,私立,共学校,普通科,075-321-0712,35.004938,135.718435,阪急｢西院｣西徒歩14分／地下鉄東西線｢太秦天神川｣南東徒歩10分,普通科,,,,,
339,京都芸術高等学校,きょうとげいじゅつこうとうがっこう,http://www.kyoto-geikou.ed.jp/,京都府宇治市五ヶ庄西浦6-2,私立,共学校,美術科,0774-32-7012,34.91312,135.804472,JR奈良線･京阪宇治線｢黄檗駅｣すぐ,美術科,,,,,
340,京都廣学館高等学校,きょうとこうがくかんこうとうがっこう,http://kyoto-kogakkan.mkg.ac.jp/,京都府京都府相楽郡精華町下狛中垣内48,私立,共学校,普通科,0774-93-0518,34.778471,135.787168,近鉄｢狛田｣徒歩5分／JR｢下狛｣徒歩3分,普通科,,,,,
341,京都光華高等学校,きょうとこうかこうとうがっこう,http://hs.koka.ac.jp/,京都府京都市右京区西京極野田町39,私立,女子校,普通科、国際挑戦科,075-325-5223,34.99543,135.718179,阪急｢西京極｣徒歩5分,普通科,国際挑戦科,,,,
342,京都産業大学附属高等学校,きょうとさんぎょうだいがくふぞくこうとうがっこう,http://www.jsh.kyoto-su.ac.jp/,京都府京都市下京区中堂寺命婦町1-10,私立,共学校,普通科,075-279-0001,34.99822,135.744014,JR｢丹波口｣徒歩約4分／阪急｢大宮｣徒歩約10分／京福｢四条大宮｣徒歩約10分,普通科,,,,,
343,京都翔英高等学校,きょうとしょうえいこうとうがっこう,http://www.kyoto-shoei.ac.jp/,京都府宇治市菟道大垣内33-10,私立,共学校,普通科、看護科,0774-23-2238,34.896342,135.811644,ＪＲ｢宇治｣徒歩13分程度／京阪｢宇治｣「三室戸」徒歩5分程度,普通科,看護科,,,,
344,京都女子高等学校,きょうとじょしこうとうがっこう,https://kgs.ed.jp/high_school,京都府京都市東山区今熊野北日吉町17,私立,女子校,普通科、ウィステリア科,075-531-7538,34.99014,135.777167,阪急京都線「河原町」市バス「東山七条」徒歩5分／JR「京都」　プリンセスラインバス「京都女子中高前」,普通科,ウィステリア科,,,,
345,京都精華女子高等学校,きょうとせいかじょしこうとうがっこう,http://www.k-seika.ed.jp/,京都府京都市左京区吉田河原町5-1,私立,共学校,普通科、美術科,075-771-4181,35.024753,135.773076,京阪「出町柳｣徒歩5分／JR｢京都｣から京都市バス｢荒神口｣下車,普通科,美術科,,,,
346,京都成章高等学校,きょうとせいしょうこうとうがっこう,http://www.kyoto-econ.ac.jp/seisho/,京都府京都市西京区大枝沓掛町26-11,私立,共学校,普通科,075-332-4830,34.98139,135.654515,JR｢桂川｣・阪急｢桂｣からバス,普通科,,,,,
347,京都先端科学大附属高等学校,きょうとせんたんかがくだいふぞくこうとうがっこう,http://shs-kyotogakuen.com/,京都府京都市右京区花園寺ノ中町8,私立,共学校,普通科,075-461-5105,35.025405,135.723029,阪急｢西院｣･京阪｢三条｣からバス｢等持院南町｣下車,普通科,,,,,
348,京都橘高等学校,きょうとたちばなこうとうがっこう,http://www.tachibana-hs.jp/,京都府京都市伏見区桃山町伊賀50,私立,共学校,普通科,075-623-0066,34.932009,135.778566,京阪宇治線｢桃山南口｣西徒歩5分／JR奈良線｢桃山｣東徒歩10分／近鉄京都線｢桃山御陵前｣東徒歩15分,普通科,,,,,
349,京都西山高等学校,きょうとにしやまこうとうがっこう,http://www.kyotonishiyama.ed.jp/,京都府向日市寺戸町西野辺25,私立,共学校,普通科,075-934-2480,34.948532,135.701891,阪急京都線｢東向日｣徒歩5分／JR｢向日町｣徒歩12分,普通科,,,,,
350,京都文教高等学校,きょうとぶんきょうこうとうがっこう,http://www.kbu.ac.jp/kbghs/,京都府京都市左京区岡崎円勝寺町5,私立,共学校,普通科,075-771-6155,35.01088,135.779686,地下鉄東西線｢東山｣北徒歩３分／京阪｢三条｣東徒歩10分,普通科,,,,,
351,京都明徳高等学校,きょうとめいとくこうとうがっこう,http://www.meitoku.ac.jp/,京都府京都市西京区大枝東長町3-8,私立,共学校,普通科、専門学科（マネジメント系）,075-331-3361,34.969477,135.681856,阪急｢桂｣よりバス｢明徳高校前｣,普通科,専門学科（マネジメント系）,,,,
352,京都両洋高等学校,きょうとりょうようこうとうがっこう,http://www.kyoto-ryoyo.ed.jp/,京都府京都市中京区壬生上大竹町13,私立,共学校,普通科,075-841-2025,35.007859,135.733482,阪急「西院」北徒歩8分/地下鉄｢西大路御池｣南徒歩約5分／JR｢京都二条｣西徒歩約12分,普通科,,,,,
353,同志社高等学校,どうししゃこうとうがっこう,http://www.js.doshisha.ac.jp/high/,京都府京都市左京区岩倉大鷺町89,私立,共学校,普通科,075-781-7121,35.06768,135.785909,地下鉄烏丸線｢国際会館｣2番出口すぐ／叡山電車｢八幡前｣徒歩7分,普通科,,,,,
354,同志社国際高等学校,どうししゃこくさいこうとうがっこう,http://www.intnl.doshisha.ac.jp/,京都府京田辺市多々羅都谷60-1,私立,共学校,普通科,0774-65-8911,34.802148,135.772908,JR学園都市線｢同志社前｣徒歩10分/近鉄京都線｢興戸｣徒歩15分,普通科,,,,,
355,同志社女子高等学校,どうししゃじょしこうとうがっこう,http://www.girls.doshisha.ac.jp/,京都府京都市上京区今出川通寺町西入,私立,女子校,普通科,075-251-4305,35.029654,135.763572,地下鉄｢今出川｣徒歩7分／京阪｢出町柳｣徒歩12分／京都市バス｢同志社前｣下車徒歩1分,普通科,,,,,
356,花園高等学校,はなぞのこうとうがっこう,http://www.kyoto-hanazono-h.ed.jp/index.html,京都府京都市右京区花園木辻北町1,私立,共学校,普通科,075-463-5221,35.021772,135.722715,JR嵯峨野線｢花園｣徒歩7分／京都市バス「木辻南町」徒歩2分,普通科,,,,,
357,平安女学院高等学校,へいあんじょがくいんこうとうがっこう,http://www.jh.heian.ac.jp/,京都府京都市上京区烏丸通下立売西入,私立,女子校,普通科、単位制,075-414-8111,35.021124,135.732794,地下鉄烏丸線｢丸田町｣北徒歩3分／市バス｢烏丸丸田町｣徒歩約5分,普通科,単位制,,,,
358,洛南高等学校,らくなんこうとうがっこう,http://www.rakunan-h.ed.jp/,京都府京都市南区壬生通八条下ル東寺町559番地,私立,共学校,普通科,075-681-6511,34.982773,135.74683,JR京都｢八条口｣徒歩13分／近鉄｢東寺｣徒歩10分／京都市バス｢東寺東門｣下車徒歩3分,普通科,,,,,
359,洛陽総合高等学校,らくようそうごうこうとうがっこう,http://www.rakuyo.ed.jp/,京都府京都市中京区西ノ京春日町8,私立,共学校,総合学科,075-802-0394,35.01771,135.727709,JR嵯峨野線｢円町｣西3分／地下鉄東西線｢西大路御池｣北西8分,総合学科,,,,,
360,立命館宇治高等学校,りつめいかんうじこうとうがっこう,https://www.ritsumei.ac.jp/uji/,京都府宇治市広野町八軒屋谷33-1,私立,共学校,普通科、国際科,0774-41-3000,34.868487,135.797209,近鉄｢大久保｣バス10分／JR｢新田｣バス10分／JR｢宇治｣バス15分・京阪｢宇治｣バス20分,普通科,国際科,,,,
361,立命館高等学校,りつめいかんこうとうがっこう,http://www.ritsumei.ac.jp/fkc/,京都府京都府長岡京市調子1-1-1,私立,共学校,普通科,075-323-7111,34.911833,135.693544,阪急「西山天王山」8分／ＪＲ「長岡京」15分／京阪淀バス12分,普通科,,,,,
362,龍谷大学付属平安高等学校,りゅうこくだいがくふぞくへいあんこうとうがっこう,http://www.heian.ed.jp/,京都府京都市下京区御器屋町30,私立,共学校,普通科,075-361-4231,34.989971,135.748175,JRバス｢七条大宮｣下車／JR「丹波口」徒歩10分／「梅小路京都西」徒歩5分,普通科,,,,,
363,育英西高等学校,いくえいにしこうとうがっこう,http://www.ikuei.ed.jp/ikunishi/,奈良県奈良市三松4-637-1,私立,女子校,普通科,0742-47-0688,34.702933,135.72819,近鉄奈良線｢富雄｣徒歩20分またはバス｢二名｣下車徒歩7分,普通科,,,,,
364,橿原学院高等学校,かしはらがくいんこうとうがっこう,http://www.kashigaku.ed.jp/,奈良県橿原市久米町222,私立,共学校,普通科、美術科,0744-27-3242,34.483649,135.786113,近鉄｢橿原神宮前｣徒歩10分／近鉄「橿原神宮西口」徒歩7分,普通科,美術科,,,,
365,智辯学園高等学校,ちべんがくえんこうとうがっこう,https://www.chiben.ac.jp/gojo/,奈良県五條市野原中4-1-51,私立,共学校,普通科,0747-22-3191,34.340829,135.706014,JR｢五条｣徒歩30分,普通科,,,,,
366,帝塚山高等学校,てづかやまこうとうがっこう,http://www.tezukayama-h.ed.jp/,奈良県奈良市学園南3-1-3,私立,共学校,普通科,0742-41-4685,34.695647,135.750396,近鉄｢学園前｣徒歩1分,普通科,,,,,
367,天理高等学校,てんりこうとうがっこうだいいち,http://www.tenri-h.ed.jp/,奈良県天理市杣之内町1260,私立,共学校,普通科、定時制【普通科】,0743-63-7691,34.593312,135.842844,JR･近鉄｢天理｣徒歩18分,普通科,定時制【普通科】,,,,
368,奈良育英高等学校,ならいくえいこうとうがっこう,https://www.ikuei.ed.jp/ikuei-jh/,奈良県奈良市法蓮町1000,私立,共学校,普通科,0742-26-2845,34.690705,135.824598,近鉄｢奈良｣徒歩10分,普通科,,,,,
369,奈良女子高等学校,ならじょしこうとうがっこう,http://www.shirafuji.ac.jp/high/,奈良県奈良市三条宮前町3-6,私立,女子校,普通科,0742-33-3601,34.681303,135.815128,近鉄｢新大宮｣南東600m／ＪＲ「奈良」西400m,普通科,,,,,
370,奈良大学附属高等学校,ならだいがくふぞくこうとうがっこう,http://www.nara-u-h.ed.jp/,奈良県奈良市秋篠町50,私立,共学校,普通科,0742-41-8840,34.707951,135.78076,近鉄京都線｢平城｣徒歩15分,普通科,,,,,
371,奈良文化高等学校,ならぶんかこうとうがっこう,http://www.narabunka.ed.jp/,奈良県大和高田市東中127,私立,女子校,普通科、衛生看護科,0745-22-8315,34.49964,135.729485,｢近鉄高田市｣｢近鉄大和高田｣｢JR高田｣からバス｢奈良文化高校｣行きに乗車,普通科,衛生看護科,,,,
372,西大和学園高等学校,にしやまとがくえんこうとうがっこう,https://www.nishiyamato.ed.jp/,奈良県北葛城郡河合町大字薬井295,私立,共学校,普通科,0745-73-6565,34.58756,135.714243,JR大和路線･近鉄生駒線｢王寺｣･近鉄田原本線｢新王寺｣徒歩約18分･奈良交通バス｢星和台1丁目｣下車すぐ／近鉄大阪線｢五位堂｣から奈良交通バス｢星和台1丁目｣下車すぐ,普通科,,,,,
373,開智高等学校,かいちこうとうがっこう,http://www.kaichi.ed.jp/,和歌山県和歌山市直川113-2,私立,共学校,普通科,073-461-8080,34.259554,135.211217,JR阪和線｢六十谷｣徒歩5分,普通科,,,,,
374,近畿大学附属和歌山高等学校,きんきだいだくふぞくわかやまこうとうがっこう,http://www.hwaka.kindai.ac.jp/,和歌山県和歌山市善明寺516,私立,共学校,普通科,073-452-1161,34.268942,135.185051,JR阪和線｢和歌山｣･南海本線｢和歌山市｣から和歌山バス｢近畿大学附属和歌山校｣下車すぐ,普通科,,,,,
375,高野山高等学校,こうやさんこうとうがっこう,http://www.koyasan-h.ed.jp/,和歌山県伊都郡高野町高野山212,私立,共学校,普通科、宗教科,0736-56-2204,34.21762,135.577151,南海高野線｢極楽橋｣からケーブルカー｢高野山｣下車,普通科,宗教科,,,,
376,智辯学園和歌山高等学校,ちべんがくえんわかやまこうとうがっこう,http://www.chiben.ac.jp/wakayama/,和歌山県和歌山市冬野2066-1,私立,共学校,普通科,073-479-2811,34.174294,135.212647,JR紀勢本線「黒江」徒歩10分,普通科,,,,,
377,初芝橋本高等学校,はつしぱはしもとこうとうがっこう,http://www.hatsushiba.ed.jp/hatsuhashi/,和歌山県橋本市小峰台2-6-1,私立,共学校,普通科,0736-37-5600,34.352949,135.630462,南海高野線｢林間田園都市｣から南海りんかいバス「初芝橋本高校前」下車,普通科,,,,,
378,和歌山信愛高等学校,わかやましんあいこうとうがっこう,http://www.shin-ai.ac.jp/,和歌山県和歌山市屋形町2-23,私立,女子校,普通科,073-424-1141,34.228708,135.178715,JR阪和線｢和歌山｣徒歩12分またはバス／南海｢和歌山市｣からバス｢三木町｣｢三木町新通｣下車,普通科,,,,,
379,綾羽高等学校,あやはこうとうがっこう,https://www.ayaha.ed.jp/,滋賀県草津市西渋川1-18-1,私立,共学校,普通科、定時制【食物調理科・普通科】,077-563-3435,35.026948,135.959583,JR｢草津｣西口から徒歩約7分,普通科,定時制【食物調理科・普通科】,,,,
380,青山高等学校,あおやまこうとうがっこう,http://aoyama-h.ed.jp/,三重県津市白山町八対野2739,私立,共学校,普通科,059-262-4321,34.65431,136.305107,近鉄大阪線｢榊原温泉口｣からタクシー10分,普通科,,,,,
381,桜丘高等学校,さくらがおかこうとうがっこう,http://sakura-gaoka.ed.jp/,三重県伊賀市下神戸2756,私立,共学校,普通科,0595-38-1201,34.684005,136.180238,近鉄大阪線｢青山町｣からタクシーで3分,普通科,,,,,
